fdc_id,description,food_category_id
327853,"romaine lettuce, region 2, or/wa3, nfy010293",11
327854,"romaine lettuce, region 2, ca1, nfy010295",11
327855,"romaine lettuce, region 2, ca1, nfy01029b",11
327856,"romaine lettuce, region 2, ca1, nfy01029c",11
327857,"romaine lettuce, region 2, or/wa2, nfy01029q",11
327858,"romaine lettuce, region 2, or/wa2, nfy01029r",11
327876,"romaine lettuce, region 3, tx2, nfy0102ba",11
327877,"romaine lettuce, region 3, tx2, nfy0102bb",11
327878,"romaine lettuce, region 3, il2, nfy0102bc",11
327879,"romaine lettuce, region 3, il2, nfy0102bd",11
327880,"romaine lettuce, region 3, tx3, nfy0102bh",11
327881,"romaine lettuce, region 3, tx3, nfy0102bi",11
327900,"romaine lettuce, region 4, pa4, nfy0102b5",11
327901,"romaine lettuce, region 4, pa4, nfy0102b6",11
327902,"romaine lettuce, region 4, pa4, nfy0102b7",11
327903,"romaine lettuce, region 4, pa2, nfy0102b8",11
327904,"romaine lettuce, region 4, pa2, nfy0102b9",11
327905,"romaine lettuce, region 4, ny/nj1, nfy0102be",11
327906,"romaine lettuce, region 4, ny/nj1, nfy0102bf",11
332399,"pears, barlett, ny/nj1, nfy0000ld",9
332400,"pears, barlett, pa4, nfy0000lc",9
332401,"pears, bartlett, region 4, n/a, yes, proximates - nfy0000aa",9
332405,"pears, barlett, ar1, nfy0000l9",9
332406,"pears, barlett, mo2, nfy0000lb",9
332407,"pears, barlett, tn2, nfy0000la",9
332408,"bartlett pears, regions 1 & 4, n/a, yes, carotenoids - nfy01056t ",9
332425,"pears, bosc, ar1, nfy0000lw",9
332426,"pears, bosc, mo2, nfy0000lq",9
332427,"pears, green anjou, mo2, nfy0000lu",9
332428,"pears, bosc, tn2, nfy0000lp",9
332429,"pears, composite of green cultivars, region 1, n/a, no, vitamin e - nfy0000ii",9
332431,"pears, bosc, pa4, nfy0000lx",9
332432,"pears, bosc, ny/nj1, nfy0000lr",9
332433,"pears, bosc, pa2, nfy0000lv",9
332451,"pears, green anjou, pa4, nfy0000ls",9
332452,"pears, green anjou, pa2, nfy0000lt",9
332453,"pears, composite of green cultivars, region 4, n/a, no, vitamin e - nfy0000ji",9
332455,"green anjou pears, regions 1 & 4, n/a, yes, carotenoids - nfy010577 ",9
332456,"pears, green anjou, regions 1 & 4, n/a, yes, minerals - nfy0000gh",9
332457,"pears, green anjou, regions 1 & 4, n/a, yes, vitamin c - nfy0000gi",9
332458,"pears, green anjou, regions 1 & 4, n/a, yes, thiamin - nfy0000gj",9
332459,"pears, green anjou, regions 1 & 4, n/a, yes, riboflavin - nfy0000gk",9
332460,"pears, green anjou, regions 1 & 4, n/a, yes, niacin - nfy0000go",9
332461,"pears, green anjou, regions 1 & 4, n/a, yes, pantothenic acid - nfy0000gp",9
332462,"pears, green anjou, regions 1 & 4, n/a, yes, vitamin b6 - nfy0000gq",9
332463,"pears, green anjou, regions 1 & 4, n/a, yes, folate - nfy0000gr",9
332464,"pears, green anjou, regions 1 & 4, n/a, yes, vitamin k - nfy0000gx",9
332465,"pears, green anjou, regions 1 & 4, n/a, yes, selenium - nfy0000gy",9
332466,"pears, green anjou, regions 1 & 4, n/a, yes, amino acids - nfy0000h3",9
332468,"pears, green anjou, region 4, n/a, yes, sugars - nfy0000i7",9
332469,"pears, green anjou, region 4, n/a, yes, fiber - nfy0000i8",9
332470,"pears, green anjou, region 4, n/a, yes, proximates - nfy0000id",9
332476,"pears, green anjou, region 1, n/a, yes, proximates - nfy0000h6",9
332477,"pears, green anjou, region 1, n/a, yes, sugars - nfy0000h7",9
332478,"pears, green anjou, region 1, n/a, yes, fiber - nfy0000h8",9
332480,"pears, barlett, tx3, nfy0000ju",9
332481,"pears, barlett, il2, nfy0000jw",9
332482,"pears, barlett, tx2, nfy0000jx",9
332487,"pears, barlett, or/wa3, nfy0000kz",9
332488,"pears, barlett, ca1, nfy0000k2",9
332489,"pears, barlett, or/wa2, nfy0000k5",9
332490,"bartlett pears, regions 2 & 3, n/a, yes, carotenoids - nfy010570 ",9
332508,"pears, bosc, or/wa3, nfy0000k1",9
332509,"pears, green anjou, or/wa3, nfy0000k3",9
332510,"pears, bosc, or/wa2, nfy0000k0",9
332511,"pears, green anjou, ca1, nfy0000k4",9
332512,"pears, bosc, ca1, nfy0000k8",9
332513,"pears, composite of green cultivars, region 2, n/a, no, vitamin e - nfy0000iu",9
332515,"pears, bosc, tx3, nfy0000k7",9
332516,"pears, bosc, tx2, nfy0000kc",9
332517,"pears, bosc, il2, nfy0000kd",9
332518,"pears, bosc, regions 2 & 3, n/a, yes, minerals - nfy0000af",9
332519,"pears, bosc, regions 2 & 3, n/a, yes, vitamin c - nfy0000ag",9
332520,"pears, bosc, regions 2 & 3, n/a, yes, thiamin - nfy0000ah",9
332521,"pears, bosc, regions 2 & 3, n/a, yes, riboflavin - nfy0000ai",9
332522,"pears, bosc, regions 2 & 3, n/a, yes, niacin - nfy0000am",9
332523,"pears, bosc, regions 2 & 3, n/a, yes, pantothenic acid - nfy0000an",9
332535,"pears, green anjou, il2, nfy0000k6",9
332536,"pears, composite of green cultivars, region 3, n/a, no, vitamin e - nfy0000j6",9
332538,"green anjou pears, regions 2 & 3, n/a, yes, carotenoids - nfy01057e ",9
332539,"pears, green anjou, regions 2 & 3, n/a, yes, minerals - nfy0000fs",9
332540,"pears, green anjou, regions 2 & 3, n/a, yes, vitamin c - nfy0000ft",9
332541,"pears, green anjou, regions 2 & 3, n/a, yes, thiamin - nfy0000fu",9
332542,"pears, green anjou, regions 2 & 3, n/a, yes, riboflavin - nfy0000fv",9
332543,"pears, green anjou, regions 2 & 3, n/a, yes, niacin - nfy0000fz",9
332544,"pears, green anjou, regions 2 & 3, n/a, yes, pantothenic acid - nfy0000g0",9
332545,"pears, green anjou, regions 2 & 3, n/a, yes, vitamin b6 - nfy0000g1",9
332546,"pears, green anjou, regions 2 & 3, n/a, yes, folate - nfy0000g2",9
332547,"pears, green anjou, regions 2 & 3, n/a, yes, vitamin k - nfy0000g8",9
332548,"pears, green anjou, regions 2 & 3, n/a, yes, selenium - nfy0000g9",9
332549,"pears, green anjou, regions 2 & 3, n/a, yes, amino acids - nfy0000ge",9
332552,"pears, green anjou, region 3, n/a, yes, sugars - nfy0000hv",9
332553,"pears, green anjou, region 3, n/a, yes, fiber - nfy0000hw",9
332554,"pears, green anjou, region 3, n/a, yes, proximates - nfy0000i1",9
332560,"pears, green anjou, region 2, n/a, yes, proximates - nfy0000hi",9
332561,"pears, green anjou, region 2, n/a, yes, sugars - nfy0000hj",9
332562,"pears, green anjou, region 2, n/a, yes, fiber - nfy0000hk",9
332564,"pears, bartlett, pass 2, region 1, krogerstore ",9
332565,"pears, bartlett, pass 2, region 4, shopritesupermarket ",9
332566,"pears, bartlett, pass 2, region 4, gianteagle supermarket ",9
332567,"pears, bartlett, pass 2, region 4, gianteagle market ",9
332582,"pears, bartlett, pass 2, region 2, albertsonsstore ",9
332583,"pears, bartlett, pass 2, region 3, dominicksfiner foods ",9
321658,"broccoli, raw, region 1, n/a, yes, carotenoids - nfy010agr",11
321659,"broccoli, region 1, n/a, yes, vitamin e - nfy010488",11
321660,"broccoli, region 1, n/a, yes, proximates - nfy01047m",11
321661,"broccoli, region 1, n/a, yes, minerals - nfy01047o",11
321662,"broccoli, region 1, n/a, yes, sugar - nfy01047p",11
321663,"broccoli, region 1, n/a, yes, fiber - nfy01047t",11
321664,"broccoli, region 1, n/a, yes, vitamin c - nfy01047u",11
321665,"broccoli, region 1, n/a, yes, thiamin - nfy01047v",11
321666,"broccoli, region 1, n/a, yes, riboflavin - nfy01047w",11
321667,"broccoli, region 1, n/a, yes, niacin - nfy010481",11
321668,"broccoli, region 1, n/a, yes, pantothenic acid - nfy010482",11
321669,"broccoli, region 1, n/a, yes, vitamin b6 - nfy010483",11
321670,"broccoli, region 1, n/a, yes, folate - nfy010484",11
321671,"broccoli, region 1, n/a, yes, vitamin k - nfy01048a",11
321672,"broccoli, region 1, n/a, yes, selenium - nfy01048b",11
321673,"broccoli, region 1, n/a, yes, proximates - nfy01048f",11
321680,"broccoli, raw, pass 2, region 1, n/a, yes, carotenoids - nfy010glr",11
321681,"broccoli, pass 2, region 1, n/a, yes, vitamin k - nfy010cv2",11
321682,"broccoli, pass 2, region 1, n/a, yes, proximates - nfy010cue",11
321683,"broccoli, pass 2, region 1, n/a, yes, minerals - nfy010cug",11
321684,"broccoli, pass 2, region 1, n/a, yes, sugar - nfy010cuh",11
321685,"broccoli, pass 2, region 1, n/a, yes, vitamin c - nfy010cul",11
321686,"broccoli, pass 2, region 1, n/a, yes, thiamin - nfy010cum",11
321687,"broccoli, pass 2, region 1, n/a, yes, riboflavin - nfy010cun",11
321688,"broccoli, pass 2, region 1, n/a, yes, niacin - nfy010cuo",11
321689,"broccoli, pass 2, region 1, n/a, yes, pantothenic acid - nfy010cut",11
321690,"broccoli, pass 2, region 1, n/a, yes, vitamin b6 - nfy010cuu",11
321691,"broccoli, pass 2, region 1, n/a, yes, folate - nfy010cuv",11
321692,"broccoli, pass 2, region 1, n/a, yes, amino acids - nfy010cuw",11
321700,"broccoli, raw, region 3, n/a, yes, carotenoids - nfy010ah9",11
321701,"broccoli, region 3, n/a, yes, vitamin e - nfy0104bi",11
321702,"broccoli, region 3, n/a, yes, amino acids - nfy0104bg",11
321703,"broccoli, region 3, n/a, yes, fatty acids - nfy0104bh",11
321704,"broccoli, region 3, n/a, yes, vitamin k - nfy0104bn",11
321705,"broccoli, region 3, n/a, yes, selenium - nfy0104bo",11
321706,"broccoli, region 3, n/a, yes, proximates - nfy0104bp",11
321707,"broccoli, region 3, n/a, yes, vitamin b6 - nfy0104bb",11
321708,"broccoli, region 3, n/a, yes, folate - nfy0104bc",11
321709,"broccoli, region 3, n/a, yes, proximates - nfy0104au",11
321710,"broccoli, region 3, n/a, yes, minerals - nfy0104aw",11
321711,"broccoli, region 3, n/a, yes, sugar - nfy0104ax",11
321712,"broccoli, region 3, n/a, yes, fiber - nfy0104b1",11
321713,"broccoli, region 3, n/a, yes, vitamin c - nfy0104b2",11
321714,"broccoli, region 3, n/a, yes, thiamin - nfy0104b3",11
321715,"broccoli, region 3, n/a, yes, riboflavin - nfy0104b4",11
321716,"broccoli, region 3, n/a, yes, niacin - nfy0104b9",11
321717,"broccoli, region 3, n/a, yes, pantothenic acid - nfy0104ba",11
321729,"broccoli, raw, region 4, n/a, yes, carotenoids - nfy010ahi",11
321730,"broccoli, region 4, n/a, yes, vitamin e - nfy0104ck",11
321731,"broccoli, region 4, n/a, yes, proximates - nfy0104bx",11
321732,"broccoli, region 4, n/a, yes, minerals - nfy0104bz",11
321733,"broccoli, region 4, n/a, yes, sugar - nfy0104c0",11
321734,"broccoli, region 4, n/a, yes, starch - nfy0104c4",11
321735,"broccoli, region 4, n/a, yes, fiber - nfy0104c5",11
321736,"broccoli, region 4, n/a, yes, vitamin c - nfy0104c6",11
321737,"broccoli, region 4, n/a, yes, thiamin - nfy0104c7",11
321738,"broccoli, region 4, n/a, yes, riboflavin - nfy0104cc",11
321739,"broccoli, region 4, n/a, yes, niacin - nfy0104cd",11
321740,"broccoli, region 4, n/a, yes, pantothenic acid - nfy0104ce",11
321741,"broccoli, region 4, n/a, yes, vitamin b6 - nfy0104cf",11
321742,"broccoli, region 4, n/a, yes, folate - nfy0104cj",11
321743,"broccoli, region 4, n/a, yes, vitamin k - nfy0104cm",11
321744,"broccoli, region 4, n/a, yes, selenium - nfy0104cq",11
321745,"broccoli, region 4, n/a, yes, proximates - nfy0104cs",11
321747,"broccoli, cooked, region 4, n/a, yes, proximates - nfy0104cy",11
321748,"broccoli, cooked, region 4, n/a, yes, proximates - nfy0104dy",11
321749,"broccoli, cooked, region 4, n/a, yes, minerals - nfy0104d0",11
321750,"broccoli, cooked, region 4, n/a, yes, sugar - nfy0104d1",11
321751,"broccoli, cooked, region 4, n/a, yes, starch - nfy0104d5",11
321752,"broccoli, cooked, region 4, n/a, yes, fiber - nfy0104d6",11
321753,"broccoli, cooked, region 4, n/a, yes, vitamin c - nfy0104d7",11
321754,"broccoli, cooked, region 4, n/a, yes, thiamin - nfy0104d8",11
321755,"broccoli, cooked, region 4, n/a, yes, riboflavin - nfy0104dd",11
321756,"broccoli, cooked, region 4, n/a, yes, niacin - nfy0104de",11
321757,"broccoli, cooked, region 4, n/a, yes, pantothenic acid - nfy0104df",11
321758,"broccoli, cooked, region 4, n/a, yes, vitamin b6 - nfy0104dg",11
321759,"broccoli, cooked, region 4, n/a, yes, folate - nfy0104dk",11
321760,"broccoli, cooked, region 4, n/a, yes, carotenoids - nfy0104dm",11
321761,"broccoli, cooked, region 4, n/a, yes, vitamin k - nfy0104dr",11
321762,"broccoli, cooked, region 4, n/a, yes, selenium - nfy0104dt",11
321773,"broccoli, raw, region 2, n/a, yes, carotenoids - nfy010ah0",11
321774,"broccoli, region 2, n/a, yes, vitamin e - nfy010498",11
321775,"broccoli, region 2, n/a, yes, proximates - nfy01048k",11
321776,"broccoli, region 2, n/a, yes, minerals - nfy01048m",11
321777,"broccoli, region 2, n/a, yes, sugar - nfy01048n",11
321778,"broccoli, region 2, n/a, yes, fiber - nfy01048r",11
321779,"broccoli, region 2, n/a, yes, vitamin c - nfy01048s",11
321780,"broccoli, region 2, n/a, yes, thiamin - nfy01048t",11
321781,"broccoli, region 2, n/a, yes, riboflavin - nfy01048u",11
321782,"broccoli, region 2, n/a, yes, niacin - nfy01048z",11
321783,"broccoli, region 2, n/a, yes, pantothenic acid - nfy010490",11
321784,"broccoli, region 2, n/a, yes, vitamin b6 - nfy010491",11
321785,"broccoli, region 2, n/a, yes, folate - nfy010492",11
321786,"broccoli, region 2, n/a, yes, amino acids - nfy010496",11
321787,"broccoli, region 2, n/a, yes, fatty acids - nfy010497",11
321788,"broccoli, region 2, n/a, yes, vitamin k - nfy01049d",11
321789,"broccoli, region 2, n/a, yes, selenium - nfy01049e",11
321790,"broccoli, region 2, n/a, yes, proximates - nfy01049f",11
321792,"broccoli, cooked, region 2, n/a, yes, vitamin e - nfy0104ab",11
321793,"broccoli, cooked, region 2, n/a, yes, proximates - nfy01049n",11
321794,"broccoli, cooked, region 2, n/a, yes, minerals - nfy01049p",11
321795,"broccoli, cooked, region 2, n/a, yes, sugar - nfy01049q",11
321796,"broccoli, cooked, region 2, n/a, yes, fiber - nfy01049u",11
321797,"broccoli, cooked, region 2, n/a, yes, vitamin c - nfy01049v",11
321798,"broccoli, cooked, region 2, n/a, yes, thiamin - nfy01049w",11
321799,"broccoli, cooked, region 2, n/a, yes, riboflavin - nfy01049x",11
321800,"broccoli, cooked, region 2, n/a, yes, niacin - nfy0104a2",11
321801,"broccoli, cooked, region 2, n/a, yes, pantothenic acid - nfy0104a3",11
321802,"broccoli, cooked, region 2, n/a, yes, vitamin b6 - nfy0104a4",11
321803,"broccoli, cooked, region 2, n/a, yes, folate - nfy0104a5",11
321804,"broccoli, cooked, region 2, n/a, yes, amino acids - nfy0104a9",11
321805,"broccoli, cooked, region 2, n/a, yes, fatty acids - nfy0104aa",11
321806,"broccoli, cooked, region 2, n/a, yes, carotenoids - nfy0104ac",11
321807,"broccoli, cooked, region 2, n/a, yes, vitamin k - nfy0104ah",11
321808,"broccoli, cooked, region 2, n/a, yes, selenium - nfy0104aj",11
321809,"broccoli, cooked, region 2, n/a, yes, proximates - nfy0104an",11
321817,"broccoli, pass 2, region 2, n/a, yes, proximates - nfy010d7d",11
321818,"broccoli, pass 2, region 2, n/a, yes, minerals - nfy010d7f",11
321819,"broccoli, pass 2, region 2, n/a, yes, sugar - nfy010d7g",11
321820,"broccoli, pass 2, region 2, n/a, yes, vitamin c - nfy010d7k",11
321821,"broccoli, pass 2, region 2, n/a, yes, thiamin - nfy010d7l",11
321822,"broccoli, pass 2, region 2, n/a, yes, riboflavin - nfy010d7m",11
321823,"broccoli, pass 2, region 2, n/a, yes, niacin - nfy010d7n",11
321824,"broccoli, pass 2, region 2, n/a, yes, pantothenic acid - nfy010d7s",11
321825,"broccoli, pass 2, region 2, n/a, yes, vitamin b6 - nfy010d7t",11
321826,"broccoli, pass 2, region 2, n/a, yes, folate - nfy010d7u",11
321827,"broccoli, pass 2, region 2, n/a, yes, vitamin k - nfy010d7v",11
321828,"broccoli, pass 2, region 2, n/a, yes, vitamin e - nfy010d7w",11
321830,"broccoli, raw, pass 2, region 2, n/a, yes, carotenoids - nfy010gm1",11
321831,"broccoli, steamed, pass 2, region 2, n/a, yes, proximates - nfy010d8w",11
321832,"broccoli, steamed, pass 2, region 2, n/a, yes, minerals - nfy010d8x",11
321833,"broccoli, steamed, pass 2, region 2, n/a, yes, sugar - nfy010d8y",11
321834,"broccoli, steamed, pass 2, region 2, n/a, yes, vitamin c - nfy010d92",11
321835,"broccoli, steamed, pass 2, region 2, n/a, yes, thiamin - nfy010d93",11
321836,"broccoli, steamed, pass 2, region 2, n/a, yes, riboflavin - nfy010d94",11
321837,"broccoli, steamed, pass 2, region 2, n/a, yes, niacin - nfy010d95",11
321838,"broccoli, steamed, pass 2, region 2, n/a, yes, pantothenic acid - nfy010d9a",11
321839,"broccoli, steamed, pass 2, region 2, n/a, yes, vitamin b6 - nfy010d9b",11
321840,"broccoli, steamed, pass 2, region 2, n/a, yes, folate - nfy010d9c",11
321841,"broccoli, steamed, pass 2, region 2, n/a, yes, vitamin e - nfy010d9d",11
321842,"broccoli, steamed, pass 2, region 2, n/a, yes, carotenoids - nfy010d9h",11
321843,"broccoli, steamed, pass 2, region 2, n/a, yes, vitamin k - nfy010d9j",11
321844,"broccoli, steamed, pass 2, region 2, n/a, yes, selenium - nfy010d9o",11
321850,"broccoli, pass 2, region 4, n/a, yes, minerals - nfy010cva",11
321851,"broccoli, pass 2, region 4, n/a, yes, sugar - nfy010cvb",11
321852,"broccoli, pass 2, region 4, n/a, yes, vitamin c - nfy010cvf",11
321853,"broccoli, pass 2, region 4, n/a, yes, thiamin - nfy010cvg",11
321854,"broccoli, pass 2, region 4, n/a, yes, riboflavin - nfy010cvh",11
321855,"broccoli, pass 2, region 4, n/a, yes, niacin - nfy010cvi",11
321856,"broccoli, pass 2, region 4, n/a, yes, pantothenic acid - nfy010cvn",11
321857,"broccoli, pass 2, region 4, n/a, yes, vitamin b6 - nfy010cvo",11
321858,"broccoli, pass 2, region 4, n/a, yes, folate - nfy010cvp",11
321859,"broccoli, pass 2, region 4, n/a, yes, amino acids - nfy010cvq",11
321860,"broccoli, pass 2, region 4, n/a, yes, vitamin k - nfy010cvw",11
321861,"broccoli, pass 2, region 4, n/a, yes, vitamin e - nfy010cvx",11
321862,"broccoli, pass 2, region 4, n/a, yes, proximates - nfy010cv8",11
321864,"broccoli, raw, pass 2, region 4, n/a, yes, carotenoids - nfy010gmo",11
321865,"broccoli, steamed, pass 2, region 4, n/a, yes, proximates - nfy010cw4",11
321866,"broccoli, steamed, pass 2, region 4, n/a, yes, minerals - nfy010cw6",11
321867,"broccoli, steamed, pass 2, region 4, n/a, yes, sugar - nfy010cw7",11
321868,"broccoli, steamed, pass 2, region 4, n/a, yes, vitamin c - nfy010cwb",11
321869,"broccoli, steamed, pass 2, region 4, n/a, yes, thiamin - nfy010cwc",11
321870,"broccoli, steamed, pass 2, region 4, n/a, yes, riboflavin - nfy010cwd",11
321871,"broccoli, steamed, pass 2, region 4, n/a, yes, niacin - nfy010cwe",11
321872,"broccoli, steamed, pass 2, region 4, n/a, yes, pantothenic acid - nfy010cwj",11
321873,"broccoli, steamed, pass 2, region 4, n/a, yes, vitamin b6 - nfy010cwk",11
321874,"broccoli, steamed, pass 2, region 4, n/a, yes, folate - nfy010cwl",11
321875,"broccoli, steamed, pass 2, region 4, n/a, yes, amino acids - nfy010cwm",11
321876,"broccoli, steamed, pass 2, region 4, n/a, yes, vitamin e - nfy010cws",11
321877,"broccoli, steamed, pass 2, region 4, n/a, yes, carotenoids - nfy010cwt",11
321878,"broccoli, steamed, pass 2, region 4, n/a, yes, vitamin k - nfy010cwy",11
321879,"broccoli, steamed, pass 2, region 4, n/a, yes, selenium - nfy010cx0",11
321888,"broccoli, raw, pass 2, region 3, n/a, yes, carotenoids - nfy010gmb",11
321889,"broccoli, pass 2, region 3, n/a, yes, proximates - nfy010d84",11
321890,"broccoli, pass 2, region 3, n/a, yes, minerals - nfy010d86",11
321891,"broccoli, pass 2, region 3, n/a, yes, sugar - nfy010d87",11
321892,"broccoli, pass 2, region 3, n/a, yes, vitamin c - nfy010d8b",11
321893,"broccoli, pass 2, region 3, n/a, yes, thiamin - nfy010d8c",11
321894,"broccoli, pass 2, region 3, n/a, yes, riboflavin - nfy010d8d",11
321895,"broccoli, pass 2, region 3, n/a, yes, niacin - nfy010d8e",11
321896,"broccoli, pass 2, region 3, n/a, yes, pantothenic acid - nfy010d8j",11
321897,"broccoli, pass 2, region 3, n/a, yes, vitamin b6 - nfy010d8k",11
321898,"broccoli, pass 2, region 3, n/a, yes, folate - nfy010d8l",11
321899,"broccoli, pass 2, region 3, n/a, yes, vitamin k - nfy010d8m",11
325303,"peaches,  region 2, freeze dried- carotenoids - nfy0103ma",9
325304,"peaches, fresh, region 2, nf00095x - vitamin e ",9
325321,"peaches,  region 4, freeze dried- carotenoids - nfy0103mo",9
325322,"peaches, fresh, region 4, nf0009f3 - vitamin e ",9
325339,"peaches,  region 1, freeze dried- carotenoids - nfy0103m3",9
325340,"peaches, fresh, region 1, nf000952 - vitamin e ",9
325358,"peaches,  region 3, freeze dried- carotenoids - nfy0103mh",9
325359,"peaches, fresh, region 3, nf0009e8 - vitamin e ",9
325364,"peaches, raw, pass 2, region 2, n/a, yes, proximates - nfy010brv",9
325365,"peaches, raw, pass 2, region 2, n/a, yes, minerals - nfy010brx",9
325366,"peaches, raw, pass 2, region 2, n/a, yes, sugar - nfy010bry",9
325367,"peaches, raw, pass 2, region 2, n/a, yes, fiber - nfy010bs2",9
325368,"peaches, raw, pass 2, region 2, n/a, yes, vitamin c - nfy010bs3",9
325369,"peaches, raw, pass 2, region 2, n/a, yes, thiamin - nfy010bs4",9
325370,"peaches, raw, pass 2, region 2, n/a, yes, riboflavin - nfy010bs5",9
325371,"peaches, raw, pass 2, region 2, n/a, yes, niacin - nfy010bsa",9
325372,"peaches, raw, pass 2, region 2, n/a, yes, pantothenic acid - nfy010bsb",9
325373,"peaches, raw, pass 2, region 2, n/a, yes, vitamin b6 - nfy010bsc",9
325374,"peaches, raw, pass 2, region 2, n/a, yes, folate - nfy010bsg",9
325375,"peaches, raw, pass 2, region 2, n/a, yes, vitamin k - nfy010bsh",9
325376,"peaches, raw, pass 2, region 2, n/a, yes, carotenoids - nfy010h6j",9
325377,"peaches, raw, pass 2, region 2, n/a, potassium, sodium, selenium - nfy010h6m",9
325382,"peaches, raw, pass 2, region 4, n/a, yes, proximates - nfy010bth",9
325383,"peaches, raw, pass 2, region 4, n/a, yes, minerals - nfy010btj",9
325384,"peaches, raw, pass 2, region 4, n/a, yes, sugar - nfy010btk",9
325385,"peaches, raw, pass 2, region 4, n/a, yes, fiber - nfy010bto",9
325386,"peaches, raw, pass 2, region 4, n/a, yes, vitamin c - nfy010btp",9
325387,"peaches, raw, pass 2, region 4, n/a, yes, thiamin - nfy010btq",9
325388,"peaches, raw, pass 2, region 4, n/a, yes, riboflavin - nfy010btr",9
325389,"peaches, raw, pass 2, region 4, n/a, yes, niacin - nfy010btw",9
325390,"peaches, raw, pass 2, region 4, n/a, yes, pantothenic acid - nfy010btx",9
325391,"peaches, raw, pass 2, region 4, n/a, yes, vitamin b6 - nfy010bty",9
325392,"peaches, raw, pass 2, region 4, n/a, yes, folate - nfy010bu2",9
325393,"peaches, raw, pass 2, region 4, n/a, yes, vitamin k - nfy010bu3",9
325394,"peaches, raw, pass 2, region 4, n/a, yes, carotenoids - nfy010h72",9
325395,"peaches, raw, pass 2, region 4, n/a, potassium, sodium, selenium - nfy010h75",9
325400,"peaches, raw, pass 2, region 3, n/a, yes, proximates - nfy010bsn",9
325401,"peaches, raw, pass 2, region 3, n/a, yes, minerals - nfy010bsp",9
325402,"peaches, raw, pass 2, region 3, n/a, yes, sugar - nfy010bsq",9
325403,"peaches, raw, pass 2, region 3, n/a, yes, fiber - nfy010bsu",9
325404,"peaches, raw, pass 2, region 3, n/a, yes, vitamin c - nfy010bsv",9
325405,"peaches, raw, pass 2, region 3, n/a, yes, thiamin - nfy010bsw",9
325406,"peaches, raw, pass 2, region 3, n/a, yes, riboflavin - nfy010bsx",9
325407,"peaches, raw, pass 2, region 3, n/a, yes, niacin - nfy010bt2",9
325408,"peaches, raw, pass 2, region 3, n/a, yes, pantothenic acid - nfy010bt3",9
325409,"peaches, raw, pass 2, region 3, n/a, yes, vitamin b6 - nfy010bt4",9
325410,"peaches, raw, pass 2, region 3, n/a, yes, amino acids - nfy010bt5",9
325411,"peaches, raw, pass 2, region 3, n/a, yes, folate - nfy010bta",9
325412,"peaches, raw, pass 2, region 3, n/a, yes, vitamin k - nfy010btb",9
325417,"peaches, raw, pass 2, region 1, n/a, yes, vitamin c - nfy010br9",9
325418,"peaches, raw, pass 2, region 1, n/a, yes, thiamin - nfy010bra",9
325419,"peaches, raw, pass 2, region 1, n/a, yes, riboflavin - nfy010brb",9
325420,"peaches, raw, pass 2, region 1, n/a, yes, niacin - nfy010brg",9
325421,"peaches, raw, pass 2, region 1, n/a, yes, pantothenic acid - nfy010brh",9
325422,"peaches, raw, pass 2, region 1, n/a, yes, vitamin b6 - nfy010bri",9
325423,"peaches, raw, pass 2, region 1, n/a, yes, amino acids - nfy010brj",9
325424,"peaches, raw, pass 2, region 1, n/a, yes, folate - nfy010bro",9
325425,"peaches, raw, pass 2, region 1, n/a, yes, vitamin k - nfy010brp",9
325426,"peaches, raw, pass 2, region 1, n/a, yes, fiber - nfy010br8",9
325427,"peaches, raw, pass 2, region 1, n/a, yes, proximates - nfy010br1",9
325428,"peaches, raw, pass 2, region 1, n/a, yes, minerals - nfy010br3",9
325429,"peaches, raw, pass 2, region 1, n/a, yes, sugar - nfy010br4",9
326264,"carrots, sliced or crinkle cut, frozen, unprepared, vitamin e -nf9913x6",11
326313,"carrots, sliced or crinkle cut, frozen, unprepared, vitamin e -nf9913u1",11
326379,"carrots, sliced or crinkle cut, frozen, unprepared, vitamin e -nf9913qq",11
326425,"carrots, whole, unprepared, vitamin e -nf99144g",11
326456,"carrots, whole, unprepared, vitamin e -nf991416",11
326618,"mustard, yellow, prepared, french's classic yellow mustard, vitmain e - nfy0210kz",2
326619,"mustard, yellow, prepared, french's classic yellow mustard, niacin - nfy0210kq",2
326620,"mustard, yellow, prepared, french's classic yellow mustard, pantothenic acid - nfy0210kr",2
326621,"mustard, yellow, prepared, french's classic yellow mustard, vitamin b6 - nfy0210ks",2
326622,"mustard, yellow, prepared, french's classic yellow mustard, fatty acids - nfy0210ky",2
326623,"mustard, yellow, prepared, french's classic yellow mustard, proximates - nfy0210kb",2
326624,"mustard, yellow, prepared, french's classic yellow mustard, starch - nfy0210kd",2
326625,"mustard, yellow, prepared, french's classic yellow mustard, vitamin k - nfy0210l0",2
326626,"mustard, yellow, prepared, french's classic yellow mustard, sugars - nfy0210ke",2
326627,"mustard, yellow, prepared, french's classic yellow mustard, thiamin - nfy0210kk",2
326649,"mustard, yellow, prepared, store brand, vitmain e - nfy0210n2",2
326650,"mustard, yellow, prepared, store brand, niacin - nfy0210mt",2
326651,"mustard, yellow, prepared, store brand, pantothenic acid - nfy0210mu",2
326652,"mustard, yellow, prepared, store brand, vitamin b6 - nfy0210mv",2
326653,"mustard, yellow, prepared, store brand, fatty acids - nfy0210n1",2
326654,"mustard, yellow, prepared, store brand, proximates - nfy0210me",2
